x,y,label
-1.61175,-11.47320,0.00000
15.88874,-0.72209,0.00000
2.80981,-11.59037,0.00000
13.15574,-7.91226,0.00000
1.01736,13.00649,1.00000
-16.07933,0.74800,1.00000
7.96711,-3.22876,1.00000
-7.38743,12.77023,1.00000
16.95606,-1.59082,0.00000
-4.55297,-11.81591,0.00000
3.82623,10.94826,1.00000
3.78808,-12.55851,0.00000
8.18165,8.08574,1.00000
-4.93960,-12.94445,0.00000
15.52888,0.27548,0.00000
-7.17507,-10.58161,0.00000
5.97563,-13.98835,0.00000
-16.67045,1.33925,1.00000
0.06472,-6.80439,1.00000
-16.95153,1.65295,1.00000
-11.41375,9.10292,1.00000
1.62786,13.40415,1.00000
-4.22544,-9.03118,0.00000
-8.65298,5.05450,0.00000
-13.31899,3.98376,1.00000
5.55297,10.11357,1.00000
5.57163,-14.27844,0.00000
-8.20313,9.27353,1.00000
-8.12077,2.13742,0.00000
-2.11939,-13.40378,0.00000
-1.61943,8.38173,0.00000
-2.69329,-0.97771,1.00000
4.19858,11.16795,1.00000
-13.32541,5.15086,1.00000
-8.70395,0.09775,0.00000
14.00784,-6.15243,0.00000
8.14335,-10.09429,0.00000
-10.55890,10.00170,1.00000
-16.35548,2.77071,1.00000
-8.95757,-0.94973,0.00000
-4.01651,-12.16150,0.00000
-17.23071,2.06867,1.00000
-11.05600,-3.33826,0.00000
-4.17052,-11.91670,0.00000
-8.01038,-7.95296,0.00000
9.61250,3.90271,1.00000
2.53660,11.29968,1.00000
-14.41149,0.55733,1.00000
-2.27769,4.65186,0.00000
-8.39803,0.93783,0.00000
-6.21568,-8.97756,0.00000
-2.44838,11.61090,1.00000
0.10450,-7.21126,1.00000
-8.89038,-3.87247,0.00000
4.31178,-12.60333,0.00000
-1.30062,12.63836,1.00000
6.79207,9.53896,1.00000
-11.07521,9.16124,1.00000
14.12846,-2.00991,0.00000
-11.17968,10.22357,1.00000
-11.73906,10.27539,1.00000
-5.22443,-11.49882,0.00000
-1.68020,-5.24377,1.00000
6.26149,8.00940,1.00000
-14.21154,1.90065,1.00000
9.26847,-2.19836,1.00000
-8.92338,-1.10633,0.00000
-3.94342,-2.81732,1.00000
-8.01571,-7.75324,0.00000
8.08822,5.91969,1.00000
-4.58009,6.25598,0.00000
0.18220,7.66067,0.00000
7.23833,8.23728,1.00000
-9.05169,-0.79451,0.00000
-6.22329,-8.95300,0.00000
3.98175,9.56929,1.00000
14.80675,-2.43717,0.00000
-14.79316,0.80158,1.00000
-5.88012,-8.45389,0.00000
8.14122,7.42857,1.00000
9.06677,-2.93007,1.00000
-14.40323,0.39184,1.00000
6.99487,6.41460,1.00000
0.76506,-14.22451,0.00000
15.52145,-3.83954,0.00000
8.48244,-9.97126,0.00000
-16.44806,0.22002,1.00000
-3.28271,-10.27892,0.00000
7.73636,6.87530,1.00000
-7.19648,-5.28341,0.00000
9.28703,4.75483,1.00000
-3.29839,-12.66683,0.00000
-9.66538,10.71965,1.00000
12.21086,-7.59582,0.00000
4.46809,11.08231,1.00000
-5.64410,-9.61830,0.00000
-10.01847,9.29891,1.00000
7.31498,8.98661,1.00000
-8.67256,-6.96028,0.00000
2.47630,-5.84731,1.00000
8.71021,-12.86900,0.00000
-4.84264,11.98850,1.00000
3.78931,-13.09078,0.00000
1.01288,14.37523,1.00000
-8.75359,-9.72754,0.00000
-4.17243,5.30460,0.00000
-0.85859,9.21010,0.00000
3.53474,-12.82493,0.00000
-6.23819,11.21157,1.00000
3.18388,-12.14398,0.00000
-10.52778,-3.69754,0.00000
-9.00081,-4.13694,0.00000
4.76737,-12.15312,0.00000
-8.53892,-5.34191,0.00000
-5.84594,-8.67159,0.00000
-7.36036,3.88251,0.00000
9.43912,-8.11788,0.00000
-6.99476,12.77899,1.00000
14.77112,-3.14746,0.00000
12.03075,-7.86962,0.00000
2.66358,-14.06703,0.00000
-3.39165,13.22191,1.00000
-5.55627,12.07025,1.00000
-10.80592,-1.18865,0.00000
-1.37595,-6.32731,1.00000
-1.75717,-6.95534,1.00000
8.89865,-3.41473,1.00000
-5.54991,-8.61709,0.00000
11.23097,-9.20945,0.00000
-1.02695,12.10861,1.00000
1.75393,-6.65372,1.00000
5.08191,-7.32235,1.00000
-2.86329,-12.05731,0.00000
10.69907,2.66723,1.00000
-9.14626,1.41520,0.00000
-7.42232,5.36372,0.00000
8.29929,-5.29463,1.00000
9.20829,-8.70551,0.00000
-5.57869,5.17896,0.00000
-6.84443,11.79084,1.00000
-1.53175,-12.83810,0.00000
11.53392,-8.84620,0.00000
2.10095,4.36580,0.00000
7.55745,8.23764,1.00000
5.55366,-4.41626,1.00000
13.54809,-6.02350,0.00000
-2.82065,-13.35876,0.00000
8.23863,-10.96718,0.00000
-0.81026,-12.92194,0.00000
-9.25262,-7.95364,0.00000
2.91600,12.71496,1.00000
8.48294,0.87898,1.00000
6.21728,-4.28455,1.00000
13.28933,-9.72737,0.00000
-12.04554,8.38035,1.00000
-4.87541,-10.23008,0.00000
-9.13094,2.60241,0.00000
3.82516,10.85675,1.00000
-1.22620,6.47180,0.00000
-6.86439,-8.28813,0.00000
-2.61400,12.47436,1.00000
8.99116,0.66691,1.00000
-10.90875,-2.77327,0.00000
-16.18340,5.58511,1.00000
-2.26779,13.51538,1.00000
-6.00634,-10.41980,0.00000
9.00944,8.07550,1.00000
9.07228,-10.72361,0.00000
-14.67955,4.14998,1.00000
10.37930,0.91620,1.00000
-0.65605,7.11506,0.00000
-15.17650,0.63943,1.00000
-9.35322,9.61705,1.00000
4.52902,8.73509,1.00000
5.47446,-12.55203,0.00000
-6.92612,11.81153,1.00000
-8.36475,10.65025,1.00000
7.88457,10.07976,1.00000
-15.49090,3.11938,1.00000
0.28831,4.56535,0.00000
8.75888,5.26504,1.00000
8.22003,8.26459,1.00000
2.97318,-6.31749,1.00000
-1.86318,11.54200,1.00000
-14.97072,1.23153,1.00000
-13.02788,4.18723,1.00000
9.02515,-0.34239,1.00000
-15.12626,3.03546,1.00000
-1.29337,13.22745,1.00000
9.46088,5.90311,1.00000
-14.72896,1.98705,1.00000
5.86728,10.57670,1.00000
2.03182,-5.60953,1.00000
2.62346,4.08968,0.00000
-13.33691,6.58784,1.00000
14.72730,-2.19826,0.00000
7.53790,-7.95764,0.00000
-3.82582,5.90752,0.00000
-9.17334,-2.01283,0.00000
10.06393,2.37297,1.00000
8.65967,4.45878,1.00000
-2.69422,-11.54834,0.00000
-3.90981,0.12780,1.00000
8.41742,5.15642,1.00000
-2.87860,7.23459,0.00000
1.23144,5.09533,0.00000
7.81210,5.02870,1.00000
9.99462,-12.34883,0.00000
3.42097,-14.75317,0.00000
12.15773,-8.23686,0.00000
9.52505,0.53471,1.00000
-15.95892,0.47978,1.00000
3.61682,-14.24861,0.00000
14.92471,-5.57033,0.00000
9.64630,1.57260,1.00000
0.94535,12.15962,1.00000
14.45275,-3.70157,0.00000
-5.46359,4.58176,0.00000
-6.51161,3.02362,0.00000
2.54099,2.98063,0.00000
-1.46264,-4.36051,1.00000
13.78710,-6.55927,0.00000
14.30217,-5.08093,0.00000
-15.05740,1.51268,1.00000
6.65762,-5.32767,1.00000
-8.63558,8.72974,1.00000
13.34945,-5.40581,0.00000
-9.80382,10.10775,1.00000
-7.60462,-9.79335,0.00000
-9.43098,-7.07220,0.00000
-9.42969,0.41680,0.00000
1.03059,4.35711,0.00000
7.82917,-2.53203,1.00000
7.41104,-13.33631,0.00000
2.99469,2.23770,0.00000
-2.08068,-11.98170,0.00000
-1.95257,-11.90410,0.00000
-7.14761,-0.04562,0.00000
0.66250,6.07600,0.00000
16.35212,-1.13936,0.00000
-12.50598,4.43333,1.00000
-13.47472,4.69855,1.00000
-0.19358,-5.48130,1.00000
14.34990,-5.87342,0.00000
15.63303,-2.86715,0.00000
5.73399,-4.53423,1.00000
13.66357,-4.09729,0.00000
13.59820,-7.69548,0.00000
0.21212,5.43105,0.00000
-7.57456,0.93250,0.00000
15.16069,0.97048,0.00000
-1.91203,-3.91609,1.00000
-4.88716,-2.83438,1.00000
14.37636,-6.97944,0.00000
-3.39771,11.53556,1.00000
-9.74934,9.69621,1.00000
8.71934,-1.34702,1.00000
3.66030,-11.52873,0.00000
-0.59383,-11.92421,0.00000
8.14006,-10.60080,0.00000
1.59870,-13.87258,0.00000
-1.77894,-14.05259,0.00000
-10.24360,6.88202,1.00000
-3.60098,-1.66319,1.00000
13.79197,-5.09426,0.00000
-1.95816,-10.62960,0.00000
7.46548,-11.55309,0.00000
5.64740,9.96335,1.00000
-3.44705,13.95130,1.00000
2.56107,-13.18597,0.00000
2.46350,-13.12698,0.00000
15.68489,-0.28971,0.00000
5.76063,-12.06010,0.00000
-11.99781,12.52270,1.00000
-11.22109,7.34242,1.00000
14.24280,-5.80371,0.00000
-8.67679,12.70424,1.00000
0.94844,11.07064,1.00000
-4.90448,6.66854,0.00000
-8.55962,11.24929,1.00000
-9.40050,0.70443,0.00000
6.57162,-2.53898,1.00000
5.23979,-12.66526,0.00000
6.15641,7.75909,1.00000
13.99342,-1.90293,0.00000
-13.52582,4.67351,1.00000
3.18782,-6.67454,1.00000
3.52867,9.13781,1.00000
8.43993,-1.43711,1.00000
-1.95943,-13.88488,0.00000
-13.57617,9.02265,1.00000
1.93135,11.68753,1.00000
-12.82103,7.38230,1.00000
-4.23278,11.52060,1.00000
-2.76054,-4.82972,1.00000
3.77782,-13.24520,0.00000
12.25759,-4.95548,0.00000
14.57955,-3.55858,0.00000
2.14064,12.39351,1.00000
8.64327,-2.31448,1.00000
7.21076,9.27181,1.00000
3.88350,-12.72208,0.00000
0.48140,-11.72433,0.00000
5.91207,10.18935,1.00000
10.06877,-8.92736,0.00000
0.50380,13.19784,1.00000
-11.21548,6.25119,1.00000
7.94099,0.23816,1.00000
11.92502,-9.06940,0.00000
-12.39759,6.67487,1.00000
10.49250,-1.44347,1.00000
5.57026,11.22956,1.00000
9.54922,3.24231,1.00000
10.66484,-2.27608,1.00000
-8.29491,-8.37458,0.00000
6.40800,-4.26092,1.00000
0.95714,11.45736,1.00000
6.07750,-2.93838,1.00000
-8.22061,-6.36559,0.00000
-9.00381,11.10243,1.00000
-8.28445,-3.52611,0.00000
3.45572,10.43729,1.00000
13.37878,-1.75720,0.00000
7.98603,-2.24276,1.00000
-6.32176,-10.50497,0.00000
-11.31034,-0.77196,0.00000
-10.32402,-3.90023,0.00000
-8.75655,-8.22817,0.00000
-1.47589,-12.00474,0.00000
14.08393,-6.58182,0.00000
-0.26902,4.71968,0.00000
0.84594,10.92895,1.00000
-7.70661,11.39386,1.00000
4.47734,11.28199,1.00000
-10.86711,-0.10416,0.00000
-5.73660,-9.07633,0.00000
0.10624,-12.01234,0.00000
9.78472,3.42375,1.00000
10.98234,-8.69959,0.00000
-3.49712,5.58418,0.00000
9.64015,-11.35378,0.00000
7.99846,-3.61058,1.00000
-9.85207,2.08667,0.00000
-6.30184,-11.49014,0.00000
-3.71419,-12.28663,0.00000
-0.79143,12.35549,1.00000
5.09675,-11.49414,0.00000
6.91989,-4.48179,1.00000
15.41534,-5.51526,0.00000
-6.57591,5.05316,0.00000
-14.98267,1.64736,1.00000
13.26300,-5.22150,0.00000
-7.89477,10.17363,1.00000
-0.83574,-7.41054,1.00000
11.93030,-6.95870,0.00000
14.65700,-2.97245,0.00000
3.68431,3.80912,0.00000
-1.91218,-12.69267,0.00000
-6.89819,-9.83621,0.00000
3.32099,-6.38455,1.00000
-5.35740,10.75706,1.00000
11.52033,-10.21289,0.00000
5.00608,13.36017,1.00000
15.20358,0.92330,0.00000
7.19037,6.57499,1.00000
-5.88812,3.90650,0.00000
-1.34468,-13.07839,0.00000
-13.34548,5.66603,1.00000
16.24547,-3.45084,0.00000
-13.20024,6.45320,1.00000
-9.69744,-0.69293,0.00000
-1.78444,-5.64348,1.00000
-4.01327,-11.15061,0.00000
-16.56182,-0.09163,1.00000
8.85913,-9.36532,0.00000
8.97059,-13.22760,0.00000
-7.94797,3.98567,0.00000
4.44899,3.18251,0.00000
5.33118,-10.88029,0.00000
-1.69794,12.22556,1.00000
13.72595,-5.82625,0.00000
-3.39461,7.30755,0.00000
0.19127,-6.91084,1.00000
-7.30968,12.18731,1.00000
2.91914,-12.69665,0.00000
8.59682,0.91527,1.00000
10.89536,-9.69062,0.00000
-8.26456,-5.67154,0.00000
-14.25306,4.94443,1.00000
13.39568,-5.75641,0.00000
-13.01334,8.58400,1.00000
-8.59961,-4.43497,0.00000
10.75875,3.82759,1.00000
16.43148,-3.74750,0.00000
-1.54939,-11.63706,0.00000
-12.12796,6.66763,1.00000
-8.65017,4.94554,0.00000
-9.45974,9.82358,1.00000
-0.93438,7.73642,0.00000
-16.78540,1.75714,1.00000
-1.29192,11.10153,1.00000
-5.39254,6.96121,0.00000
15.46618,-5.20718,0.00000
-9.48031,-0.95302,0.00000
16.24353,-1.34805,0.00000
8.58174,-0.23735,1.00000
7.19504,-5.39947,1.00000
7.99779,8.02788,1.00000
7.80796,3.98784,1.00000
-8.87798,-8.63533,0.00000
-3.10286,-12.70681,0.00000
-1.15445,-4.29541,1.00000
15.31911,0.52453,0.00000
-2.08742,-7.73040,1.00000
4.13965,9.93093,1.00000
-3.45186,12.73980,1.00000
1.17123,5.09024,0.00000
-10.85224,-5.47567,0.00000
7.39883,-4.30595,1.00000
0.26000,-6.91136,1.00000
-0.64106,13.52747,1.00000
-1.76893,-12.57561,0.00000
-2.13812,-11.19445,0.00000
-10.35378,9.42397,1.00000
1.54692,-12.46768,0.00000
-13.85306,3.58239,1.00000
-0.96105,-9.55130,0.00000
0.76796,-11.22764,0.00000
16.20994,-2.57946,0.00000
-4.27532,-0.71669,1.00000
-8.82326,9.15702,1.00000
7.57083,-1.48970,1.00000
15.76892,-0.92971,0.00000
-1.95057,5.98541,0.00000
13.59288,-7.04028,0.00000
7.95140,7.64881,1.00000
-4.02934,-4.09222,1.00000
-1.78595,-4.54722,1.00000
4.23230,10.36110,1.00000
-11.43287,7.29646,1.00000
2.38865,11.30691,1.00000
3.04994,-4.82217,1.00000
-13.50077,4.89017,1.00000
-7.45375,-3.22488,0.00000
-11.89652,6.69866,1.00000
-12.29712,6.71282,1.00000
12.98943,-4.27529,0.00000
7.98616,-9.85228,0.00000
-4.32409,4.98580,0.00000
-0.04892,13.25913,1.00000
4.59458,7.95171,1.00000
-2.62125,11.78224,1.00000
0.88136,-12.64446,0.00000
-7.05799,-5.93348,0.00000
-9.64640,0.92186,0.00000
-1.96068,-3.30775,1.00000
1.91050,12.15058,1.00000
4.03598,11.17253,1.00000
-1.69716,-13.01322,0.00000
0.58258,-15.27731,0.00000
3.87031,11.94888,1.00000
-5.51070,2.63638,0.00000
6.91853,10.05987,1.00000
-9.32622,11.54940,1.00000
9.12595,-9.23854,0.00000
-8.71787,-1.70430,0.00000
8.96000,4.13037,1.00000
-5.39657,12.90403,1.00000
-4.27748,11.81805,1.00000
0.73160,-7.32230,1.00000
-9.18606,-0.28910,0.00000
-8.09804,11.64773,1.00000
-8.43703,-7.44023,0.00000
-1.55763,-12.06848,0.00000
-1.87578,5.55130,0.00000
-2.98526,12.07558,1.00000
-1.40882,6.14737,0.00000
-6.99652,3.49385,0.00000
-5.65537,-10.21529,0.00000
8.43858,-9.91347,0.00000
11.26877,-9.82960,0.00000
11.65722,-8.22029,0.00000
-3.17989,-10.52584,0.00000
3.59837,-5.01044,1.00000
2.53421,-12.71508,0.00000
9.14716,-9.22187,0.00000
-3.16443,-4.32290,1.00000
-8.51374,-9.08994,0.00000
2.97820,13.99158,1.00000
10.28905,2.85011,1.00000
-12.80785,4.12327,1.00000
14.89019,-1.19526,0.00000
-6.94374,-2.04583,0.00000
2.41459,12.31728,1.00000
5.18926,-4.51851,1.00000
2.53953,3.99375,0.00000
-12.32155,6.52778,1.00000
14.85060,-5.39884,0.00000
7.67382,10.86186,1.00000
3.59879,9.45620,1.00000
-0.59206,-12.36193,0.00000
-13.64845,3.22593,1.00000
-8.06916,11.40178,1.00000
-17.21853,1.21253,1.00000
3.72239,2.77386,0.00000
-5.62249,-12.30297,0.00000
-0.64997,-6.61963,1.00000
9.42331,2.48409,1.00000
1.70566,-4.34472,1.00000
7.04740,6.27434,1.00000
2.14222,7.19004,0.00000
-8.33460,1.16543,0.00000
-8.25198,-1.81773,0.00000
14.22606,-5.53514,0.00000
-9.56127,9.00518,1.00000
0.63927,11.69921,1.00000
-15.02687,4.79267,1.00000
-16.09317,4.46989,1.00000
4.95880,-13.26646,0.00000
-3.07257,13.01358,1.00000
1.22120,-7.08694,1.00000
-11.42035,7.20909,1.00000
12.81485,-9.87562,0.00000
6.31112,-6.55356,1.00000
-2.99671,-11.69034,0.00000
15.48769,-1.02296,0.00000
-7.63463,-9.47179,0.00000
11.06208,-6.71088,0.00000
-1.87478,10.46789,1.00000
-8.76417,-0.50408,0.00000
-11.09391,11.02482,1.00000
-10.13874,8.38259,1.00000
-5.44069,-9.40891,0.00000
2.17888,5.75736,0.00000
-6.53350,5.44982,0.00000
-7.59741,12.80687,1.00000
11.07125,-8.71316,0.00000
14.03542,-5.92249,0.00000
-3.38440,11.43566,1.00000
3.14992,11.25820,1.00000
-8.00611,11.91218,1.00000
-10.68279,10.11071,1.00000
2.44154,-6.24099,1.00000
3.81748,0.16506,0.00000
-8.79168,9.71768,1.00000
17.86707,-0.76863,0.00000
3.54343,3.89640,0.00000
13.54271,-6.25303,0.00000
2.28961,-12.98810,0.00000
-7.48450,13.31514,1.00000
5.14565,-12.76396,0.00000
-13.67551,5.39969,1.00000
-0.49156,14.54060,1.00000
-1.56978,12.89854,1.00000
11.27075,-10.70987,0.00000
-7.40739,5.81532,0.00000
-4.98172,-11.10953,0.00000
13.42499,-4.43819,0.00000
-0.34145,12.84008,1.00000
-1.24277,-13.51205,0.00000
10.16928,-1.39150,1.00000
-11.91523,10.32847,1.00000
-12.39803,6.83927,1.00000
1.74375,13.44223,1.00000
8.02684,-0.15113,1.00000
4.85718,11.14552,1.00000
6.59592,-6.82270,1.00000
-14.79309,0.77334,1.00000
10.35316,4.03285,1.00000
14.96904,-5.19386,0.00000
-2.92281,12.13382,1.00000
2.31344,-12.32120,0.00000
-11.66748,-3.09109,0.00000
3.03832,10.48480,1.00000
2.73543,3.37513,0.00000
7.98007,5.13182,1.00000
8.69672,-3.45400,1.00000
-7.40903,-6.51429,0.00000
11.19147,-7.82327,0.00000
10.88691,-6.93245,0.00000
-7.06974,-10.31779,0.00000
8.84450,-6.40534,1.00000
-10.09354,1.59545,0.00000
-15.77867,5.44581,1.00000
-9.54224,0.03882,0.00000
-2.24830,-10.61244,0.00000
8.05793,-11.46300,0.00000
5.84093,10.26180,1.00000
-2.96765,-9.80797,0.00000
10.63619,-8.75262,0.00000
-5.23273,-9.12858,0.00000
12.38726,-7.94333,0.00000
6.86304,-4.85185,1.00000
4.08090,10.70942,1.00000
-10.36773,-0.62746,0.00000
-14.09132,2.60776,1.00000
-6.11702,12.94671,1.00000
-7.72839,-5.60640,0.00000
3.75064,5.82711,0.00000
-8.78145,-3.69525,0.00000
-14.05285,4.36235,1.00000
0.14594,5.32736,0.00000
9.95235,-9.05502,0.00000
10.22328,-12.06420,0.00000
-5.03754,-8.24089,0.00000
10.29175,3.43644,1.00000
-15.72714,-0.82309,1.00000
8.50124,-10.49938,0.00000
-9.73137,11.33110,1.00000
15.09754,-1.81225,0.00000
10.52798,1.16266,1.00000
-5.69555,-11.52957,0.00000
1.96955,12.40038,1.00000
-4.55658,6.38064,0.00000
-12.70762,6.49577,1.00000
8.47582,-0.77084,1.00000
9.42184,2.46401,1.00000
4.36428,2.14603,0.00000
1.22456,-7.44172,1.00000
-5.15180,13.02728,1.00000
-3.71690,6.72313,0.00000
-11.87674,9.24967,1.00000
-13.85435,5.51591,1.00000
11.27851,-12.21801,0.00000
3.43441,-8.00599,1.00000
-14.30160,7.68560,1.00000
0.76077,11.44414,1.00000
8.47714,-9.64730,0.00000
-2.68045,6.21972,0.00000
-6.57656,-8.29579,0.00000
-1.90005,-13.18348,0.00000
-4.94196,-6.38640,1.00000
9.97975,-9.94493,0.00000
12.22877,-5.04965,0.00000
6.46952,8.00310,1.00000
11.35289,-9.68392,0.00000
-12.84692,7.95716,1.00000
4.60864,-10.80600,0.00000
-7.07382,3.88534,0.00000
9.15216,5.78409,1.00000
-13.92210,6.35798,1.00000
7.30353,-9.26866,0.00000
-2.75540,5.96426,0.00000
-8.43259,0.25809,0.00000
10.78288,-0.26764,1.00000
16.34025,-0.65745,0.00000
-13.61545,0.77091,1.00000
-0.71427,6.21338,0.00000
5.53379,-13.18155,0.00000
4.25216,-7.14128,1.00000
10.41095,-1.88541,1.00000
-5.28343,4.67591,0.00000
14.11839,-2.92274,0.00000
-2.98728,5.55677,0.00000
-0.07236,11.82070,1.00000
-11.08619,0.92649,0.00000
-8.87021,-8.78250,0.00000
10.11370,2.94204,1.00000
15.35319,-2.22814,0.00000
0.67359,-13.19760,0.00000
-0.01705,12.04173,1.00000
6.68588,9.89981,1.00000
9.18484,-12.07220,0.00000
-11.91561,9.38921,1.00000
-2.05754,-11.16206,0.00000
-7.74329,-8.46034,0.00000
0.29478,-5.27945,1.00000
-13.07491,6.15192,1.00000
10.19944,1.11592,1.00000
3.73974,9.60308,1.00000
4.94175,9.95690,1.00000
8.96538,3.26395,1.00000
1.39828,13.50554,1.00000
0.00697,-13.57957,0.00000
4.23911,1.49369,0.00000
-6.80884,4.36434,0.00000
8.00090,-10.94969,0.00000
-9.53278,0.99876,0.00000
-9.09903,9.39903,1.00000
-9.43042,9.81243,1.00000
-5.96383,12.65762,1.00000
-14.08207,2.49381,1.00000
-1.24747,14.25799,1.00000
10.51808,-9.88638,0.00000
-5.17630,6.49100,0.00000
14.24033,1.32364,0.00000
0.04012,13.38517,1.00000
-5.95173,-10.22226,0.00000
-3.20750,5.23899,0.00000
-3.72401,3.40120,0.00000
-13.87631,6.19180,1.00000
-0.42735,-8.07351,1.00000
3.38132,11.51838,1.00000
10.66178,-8.21592,0.00000
10.24585,8.46761,1.00000
8.52908,8.48015,1.00000
3.33346,-13.49946,0.00000
-2.69689,-12.60798,0.00000
11.69285,-9.59217,0.00000
-6.57282,-8.42741,0.00000
-15.63106,1.10038,1.00000
9.58507,-2.64148,1.00000
6.15289,-12.35946,0.00000
12.13135,-3.52231,0.00000
-6.49833,12.09152,1.00000
-9.34166,10.92491,1.00000
5.04831,2.84773,0.00000
-7.59122,-5.60703,0.00000
-16.29351,3.08620,1.00000
0.35614,-12.36927,0.00000
7.18159,9.42225,1.00000
9.42245,5.16056,1.00000
7.93534,-12.19363,0.00000
-8.73584,-4.89933,0.00000
-2.63010,-9.97690,0.00000
3.89532,5.18693,0.00000
2.89566,5.68869,0.00000
-16.24758,1.00719,1.00000
6.70066,9.84752,1.00000
12.88102,-6.48490,0.00000
8.39539,2.91568,1.00000
-8.28758,3.09640,0.00000
-15.70459,3.90019,1.00000
-14.08913,-1.04871,1.00000
-10.78574,8.81642,1.00000
4.19895,-7.55581,1.00000
1.90794,-11.79582,0.00000
-1.55006,-4.93281,1.00000
-1.04335,-12.28036,0.00000
-0.73694,13.45921,1.00000
3.63269,-12.56066,0.00000
3.65393,-0.98510,0.00000
8.07182,6.01796,1.00000
-15.89609,7.47847,1.00000
8.44352,7.15549,1.00000
-2.12433,5.84968,0.00000
-7.28120,6.24772,0.00000
-3.22523,6.49678,0.00000
-2.93736,12.37951,1.00000
15.84439,-1.83601,0.00000
6.16784,-3.93770,1.00000
-5.82716,4.92270,0.00000
4.75948,-6.90370,1.00000
9.19586,5.79728,1.00000
-8.79515,2.82972,0.00000
8.36674,5.31441,1.00000
-3.77823,6.26310,0.00000
-13.41971,6.64528,1.00000
0.40305,12.22110,1.00000
8.16487,5.26661,1.00000
1.49682,4.06247,0.00000
-4.81131,6.81710,0.00000
-15.57385,3.48322,1.00000
1.85294,-12.34676,0.00000
9.13353,-2.49634,1.00000
6.44989,7.73805,1.00000
-15.40946,1.29754,1.00000
7.46728,-0.14939,1.00000
-5.07607,-9.06755,0.00000
7.49227,-11.33050,0.00000
-16.22105,5.41309,1.00000
-7.02195,11.63497,1.00000
-9.56939,1.88569,0.00000
15.77773,-5.02847,0.00000
-13.04673,3.93067,1.00000
-3.35626,5.10182,0.00000
3.78109,-13.53651,0.00000
-2.51281,5.35156,0.00000
8.25067,-10.91163,0.00000
5.41692,-13.86791,0.00000
-9.89604,-0.63894,0.00000
9.89765,-10.95667,0.00000
-13.64890,5.79484,1.00000
-15.16841,1.78879,1.00000
-9.25621,-7.24840,0.00000
-8.64620,-0.42480,0.00000
-8.04574,-0.17659,0.00000
5.66140,-5.56994,1.00000
-1.67830,-10.83029,0.00000
-2.01538,11.31553,1.00000
-7.11642,-9.97567,0.00000
8.07204,-11.18991,0.00000
3.99966,11.01299,1.00000
12.00990,-5.69628,0.00000
5.14520,-13.07752,0.00000
-8.84535,-5.50179,0.00000
1.81878,12.50937,1.00000
3.61342,0.81014,0.00000
3.98281,3.74432,0.00000
-1.23781,6.88698,0.00000
-1.52727,-11.60994,0.00000
-7.20556,-7.47233,0.00000
-9.90408,9.70692,1.00000
-0.55571,-14.00814,0.00000
-6.67436,3.17680,0.00000
8.26954,6.94070,1.00000
13.32638,-4.04114,0.00000
5.13530,-12.41181,0.00000
1.68171,-6.87187,1.00000
-10.83016,10.82276,1.00000
12.11330,-5.96360,0.00000
2.73974,4.81047,0.00000
1.68987,13.41969,1.00000
-9.98569,11.48778,1.00000
-14.62679,3.85948,1.00000
-8.08115,-7.89735,0.00000
-9.03718,-3.48570,0.00000
-0.57729,-11.71178,0.00000
-12.82768,7.37926,1.00000
-14.04440,7.05579,1.00000
8.44012,0.87266,1.00000
6.74104,-9.56304,0.00000
4.05127,-5.39997,1.00000
9.22631,2.74777,1.00000
-14.77134,3.03212,1.00000
-3.06306,-9.97471,0.00000
-5.34733,7.43866,0.00000
9.99147,-11.79340,0.00000
-7.72104,-9.52493,0.00000
9.52786,1.65754,1.00000
-14.68750,1.73554,1.00000
-8.58405,-6.36847,0.00000
-2.13762,-6.11440,1.00000
-8.46141,11.09110,1.00000
-10.23672,-6.33427,0.00000
-8.95602,-4.34034,0.00000
-5.29353,4.84171,0.00000
-6.55831,13.77861,1.00000
-12.88461,7.93177,1.00000
10.47830,2.72724,1.00000
15.21546,-0.80569,0.00000
8.78078,7.34762,1.00000
15.26520,-2.14331,0.00000
5.83952,7.71418,1.00000
-9.99877,0.81841,0.00000
3.19069,-6.76840,1.00000
-12.07070,9.23703,1.00000
14.90779,-7.02980,0.00000
13.51607,-4.79788,0.00000
3.11088,4.78868,0.00000
-14.85352,2.21396,1.00000
-0.65781,-11.82176,0.00000
8.12782,-1.69842,1.00000
1.73222,-12.81193,0.00000
4.72805,-12.20560,0.00000
8.01463,-2.57180,1.00000
1.25527,5.60272,0.00000
0.55897,6.49873,0.00000
0.16929,7.26262,0.00000
-0.04653,-11.23266,0.00000
8.85040,-11.89136,0.00000
-0.00817,6.11648,0.00000
-8.25065,-6.29324,0.00000
6.36296,-8.73396,0.00000
-2.79705,7.49627,0.00000
13.21385,-7.88710,0.00000
8.21027,-12.61855,0.00000
15.86498,-0.17916,0.00000
-1.94888,-5.74304,1.00000
-2.46990,-12.94048,0.00000
7.55381,-5.35358,1.00000
-15.75933,0.41475,1.00000
14.30769,-5.28557,0.00000
3.12491,12.55751,1.00000
6.49930,12.58209,1.00000
6.42566,-3.87294,1.00000
0.62002,-13.50317,0.00000
-4.74379,10.78379,1.00000
15.39765,-4.06135,0.00000
1.90536,11.25272,1.00000
-3.62275,11.45352,1.00000
-0.26249,12.32469,1.00000
4.89709,11.15470,1.00000
9.16683,4.49965,1.00000
